timestamp,user_id,item_id,score,feature_1,feature_2,feature_3,label
2025-11-07T12:01:41Z,32,287,0.25456,-1.21156,0.50497,-1.37246,0
2025-11-07T12:26:23Z,77,682,0.85612,1.26975,-2.80485,-0.61447,0
2025-11-07T12:14:28Z,60,354,0.72217,-1.30325,0.03549,1.67209,0
2025-11-07T12:20:40Z,23,498,0.29849,0.63015,-0.48844,0.25454,0
2025-11-07T11:50:24Z,76,746,0.27379,1.16045,1.09496,0.20749,0
2025-11-07T12:11:32Z,83,914,0.25699,1.53268,-0.88365,0.95849,0
2025-11-07T12:08:40Z,47,456,0.67657,-1.56328,0.36587,-0.09934,1
2025-11-07T11:53:56Z,47,245,0.58449,-1.01192,0.77386,-0.85444,1
2025-11-07T12:17:24Z,99,458,0.2165,0.08619,1.96205,0.30747,1
2025-11-07T11:43:42Z,5,206,0.52059,-1.86374,-0.70197,2.20517,0
2025-11-07T12:08:10Z,80,326,0.29547,1.12951,-1.5605,0.22976,0
2025-11-07T12:20:43Z,2,517,0.75053,-0.72795,-0.09867,-0.57683,1
2025-11-07T11:41:31Z,85,812,0.48151,-0.27246,-0.4117,-0.32557,0
2025-11-07T11:45:11Z,38,457,0.12177,1.10596,0.32763,0.43714,0
2025-11-07T11:31:18Z,44,48,0.21579,0.83782,-0.58856,0.13228,1
2025-11-07T11:57:32Z,83,230,0.69958,-0.77725,-2.73413,-0.64878,1
2025-11-07T11:30:24Z,93,586,0.36306,-0.82572,0.83408,-0.06663,0
2025-11-07T11:43:58Z,35,785,0.54153,-1.7879,-0.08116,0.581,1
2025-11-07T11:53:07Z,58,523,0.19568,2.02636,-1.14503,0.08878,0
2025-11-07T11:56:42Z,71,612,0.16567,1.72385,1.39163,-0.94216,0
2025-11-07T11:43:15Z,41,997,0.17236,-0.40739,1.79775,0.66552,0
2025-11-07T12:04:44Z,36,931,0.3574,0.40361,0.81098,-0.84853,0
2025-11-07T11:48:56Z,30,623,0.60426,2.09002,-0.94257,1.61334,1
2025-11-07T11:57:51Z,87,599,0.29532,-1.95053,0.69193,1.27607,0
2025-11-07T11:54:11Z,11,506,0.49266,0.92207,0.27832,0.85732,0
2025-11-07T12:06:16Z,37,989,0.13958,0.76324,0.62505,0.39174,0
2025-11-07T11:54:19Z,53,203,0.14012,-1.34778,3.01675,-0.91725,0
2025-11-07T11:57:26Z,28,743,0.55438,0.84476,-0.17616,0.7527,1
2025-11-07T11:34:21Z,96,376,0.40026,0.59785,1.22255,-1.52133,0
2025-11-07T11:31:30Z,72,256,0.24365,1.47509,0.27126,-0.68608,0
2025-11-07T12:21:23Z,52,506,0.37783,-0.51472,-0.5252,1.54937,1
2025-11-07T11:38:53Z,99,691,0.20117,-0.2037,0.68922,0.08089,0
2025-11-07T11:51:33Z,53,514,0.31049,-0.57065,-0.6925,0.96999,0
2025-11-07T11:36:48Z,79,787,0.38587,-0.95352,-0.04542,0.69114,1
2025-11-07T12:03:27Z,74,962,0.12381,0.94514,1.4733,0.48023,1
2025-11-07T11:33:54Z,85,618,0.16986,1.03716,-0.3315,0.40213,1
2025-11-07T11:32:32Z,35,681,0.2353,-1.1135,0.2928,-1.24611,0
2025-11-07T11:56:51Z,78,718,0.17465,0.52912,1.41099,-1.95654,0
2025-11-07T11:29:49Z,69,889,0.55144,-1.15771,0.62826,1.10956,0
2025-11-07T11:58:09Z,25,601,0.23311,1.10532,1.04548,-0.09358,0
2025-11-07T12:07:42Z,55,513,0.50218,-1.41739,-0.68301,-0.53081,1
2025-11-07T12:15:03Z,93,208,0.17374,0.92306,0.34128,0.85409,0
2025-11-07T11:41:19Z,10,989,0.5202,-0.84702,0.03443,-0.40768,0
2025-11-07T12:19:27Z,21,24,0.46402,-0.33174,0.87743,-0.90644,1
2025-11-07T11:57:10Z,66,212,0.64647,-0.67621,-0.2291,-0.67811,1
2025-11-07T11:59:12Z,4,460,0.69793,-1.33044,0.41291,0.35084,0
2025-11-07T12:17:46Z,29,401,0.08837,1.19385,0.6003,0.22083,0
2025-11-07T12:26:57Z,30,438,0.71402,0.60403,0.17899,0.27272,0
2025-11-07T11:32:21Z,13,834,0.69675,-0.09176,-1.33221,-0.06892,0
2025-11-07T11:50:21Z,49,675,0.33171,0.84872,-0.19207,0.38189,0
2025-11-07T11:33:45Z,9,365,0.10425,0.48176,0.36593,0.5373,0
2025-11-07T12:24:28Z,69,914,0.54519,0.96027,-0.71913,-0.70918,0
2025-11-07T11:37:47Z,24,282,0.21275,-0.08941,0.48924,-1.41125,0
2025-11-07T12:19:12Z,3,473,0.78561,-1.51654,-0.99555,-0.32778,1
2025-11-07T11:36:36Z,72,447,0.40519,-0.29944,-0.31354,2.65074,0
2025-11-07T11:37:58Z,87,639,0.77877,-0.28333,-0.57675,1.00291,1
2025-11-07T12:08:43Z,53,166,0.3579,1.5014,1.45122,2.54272,1
2025-11-07T11:55:59Z,87,295,0.59145,0.82606,-1.78768,0.54953,1
2025-11-07T12:15:26Z,74,203,0.45444,0.42343,-0.55363,0.48106,1
2025-11-07T11:57:49Z,54,333,0.80833,1.48663,-1.28397,1.46208,1
2025-11-07T11:36:56Z,81,742,0.61286,1.08775,-0.46341,-0.89996,1
2025-11-07T11:42:46Z,11,567,0.40403,-1.1886,1.30225,1.95436,0
2025-11-07T11:50:21Z,85,942,0.14105,-0.21731,0.89206,0.16473,0
2025-11-07T11:44:32Z,11,871,0.61579,0.74348,-0.1561,-0.33226,0
2025-11-07T11:58:51Z,88,329,0.21791,-0.26088,-0.55966,0.17131,1
2025-11-07T12:28:10Z,61,639,0.34962,1.10815,0.45121,-0.60206,0
2025-11-07T11:56:23Z,83,112,0.36855,2.11637,-1.11029,0.23847,0
2025-11-07T11:42:52Z,61,283,0.15719,-0.52587,1.68496,1.00416,0
2025-11-07T11:57:56Z,49,512,0.03274,1.2436,1.72783,-0.53854,0
2025-11-07T12:13:09Z,94,705,0.28166,-0.04719,-0.31282,0.93464,0
2025-11-07T11:41:03Z,33,343,0.31837,1.05147,0.603,-0.44391,1
2025-11-07T11:38:17Z,14,234,0.60749,-0.91153,-0.39566,0.14403,0
2025-11-07T11:40:10Z,18,819,0.4109,1.81273,-1.56541,-0.40115,1
2025-11-07T12:09:07Z,1,41,0.42245,0.00557,0.78776,-1.51677,0
2025-11-07T12:25:49Z,78,371,0.37354,-0.37161,-0.28944,0.23485,1
2025-11-07T12:03:52Z,92,781,0.6144,-1.35218,-1.3157,1.55583,1
2025-11-07T11:40:22Z,86,919,0.2707,1.44405,-1.05364,-0.15311,1
2025-11-07T11:58:56Z,23,74,0.1512,-1.87864,-0.26313,-1.21435,1
2025-11-07T11:43:15Z,33,120,0.72886,-0.0026,-1.18085,0.17513,1
2025-11-07T11:43:09Z,53,906,0.43049,-0.1678,-1.21271,-0.42244,0
2025-11-07T12:17:16Z,63,745,0.20654,-0.5363,0.00831,0.52876,0
2025-11-07T11:33:38Z,17,487,0.15629,2.76002,-0.68806,-0.30054,0
2025-11-07T12:19:45Z,48,335,0.76852,0.03561,-1.14773,1.12541,1
2025-11-07T12:06:43Z,43,430,0.25048,0.75522,-0.8871,0.86179,0
2025-11-07T11:45:12Z,39,879,0.3646,0.79713,1.07334,-0.94768,1
2025-11-07T11:50:33Z,81,341,0.63952,-0.17591,-0.44162,0.72074,1
2025-11-07T11:40:50Z,85,623,0.13732,0.64039,0.24559,-0.68972,0
2025-11-07T12:00:50Z,34,97,0.34196,0.51345,0.51672,0.94438,0
2025-11-07T12:11:22Z,2,711,0.74162,-0.17643,0.31054,0.64775,1
2025-11-07T11:38:46Z,46,539,0.31585,1.15328,-0.23014,-0.29289,0
2025-11-07T12:24:35Z,2,417,0.83158,0.44637,-1.82726,-0.79579,1
2025-11-07T11:47:22Z,64,153,0.60624,0.21209,-0.53649,-0.75909,0
2025-11-07T11:56:47Z,49,778,0.29619,-1.69789,1.108,-1.12594,0
2025-11-07T11:31:20Z,29,741,0.179,1.19814,0.3561,-1.19744,0
2025-11-07T11:40:59Z,53,974,0.62993,1.50669,-1.50614,-0.55847,1
2025-11-07T11:30:41Z,29,588,0.22902,-1.78415,0.62956,-0.00293,0
2025-11-07T12:01:16Z,79,761,0.71425,-1.48585,-0.97108,-0.27507,0
2025-11-07T12:23:43Z,47,430,0.59702,-2.02983,-0.63758,-1.33184,0
2025-11-07T11:57:15Z,45,14,0.38405,0.70608,0.40016,0.31087,1
2025-11-07T11:52:19Z,45,221,0.39559,0.83358,-0.51933,-0.34562,0
2025-11-07T12:28:12Z,26,119,0.06659,1.39364,2.16119,-1.7675,0
2025-11-07T11:50:32Z,81,347,0.54554,-1.61914,-0.102,0.61127,1
2025-11-07T12:12:59Z,87,443,0.68209,1.66325,0.13504,0.77307,1
2025-11-07T11:51:11Z,44,841,0.15824,2.00182,-0.46044,1.23959,0
2025-11-07T11:39:09Z,53,759,0.45652,-0.85012,-1.03855,-1.50499,0
2025-11-07T11:56:11Z,81,546,0.79403,-0.32959,-1.00721,1.43814,1
2025-11-07T11:38:58Z,25,413,0.37272,-0.94592,-0.15426,1.48665,0
2025-11-07T12:12:50Z,57,761,0.82922,-0.08841,-2.42128,0.79161,1
2025-11-07T11:33:51Z,23,995,0.14088,0.57579,0.42785,1.59831,0
2025-11-07T11:34:14Z,66,365,0.54904,-0.58071,-1.2347,-1.19552,1
2025-11-07T12:00:37Z,55,675,0.58877,-0.44478,-1.25384,-1.82577,0
2025-11-07T12:12:53Z,63,557,0.11236,0.15182,1.48336,0.68617,1
2025-11-07T12:27:10Z,35,776,0.61608,-0.12155,-0.5746,2.33097,0
2025-11-07T12:05:47Z,84,856,0.30543,-0.07434,1.10072,-1.46454,1
2025-11-07T12:02:20Z,78,776,0.5895,0.36871,-0.26825,0.59443,1
2025-11-07T11:53:39Z,97,142,0.49278,1.74265,0.82957,1.33932,0
2025-11-07T12:09:42Z,83,700,0.22275,0.53734,0.66325,-0.10018,0
2025-11-07T11:55:45Z,64,142,0.82505,-0.87133,-3.1002,-2.27434,0
2025-11-07T12:15:10Z,58,343,0.1143,0.84527,0.17737,-0.022,1
2025-11-07T12:19:56Z,27,511,0.15162,-0.90704,1.11489,-0.20539,0
2025-11-07T11:56:13Z,19,96,0.19852,0.29801,0.52526,0.58867,0
2025-11-07T12:12:16Z,77,404,0.28806,0.88105,1.29776,1.64193,0
2025-11-07T11:57:40Z,59,486,0.37307,1.23997,-1.03607,0.6573,0
2025-11-07T11:35:39Z,40,831,0.42781,0.60245,0.20232,-0.72575,0
2025-11-07T12:03:45Z,56,234,0.09113,-0.21385,1.25906,0.44166,1
2025-11-07T12:08:54Z,94,433,0.19705,1.08102,0.61778,-0.34352,0
2025-11-07T12:23:15Z,53,600,0.55087,0.4469,0.08582,1.11886,1
2025-11-07T12:12:30Z,56,642,0.68679,-0.28149,-1.35652,1.91405,0
2025-11-07T12:21:48Z,82,968,0.38787,1.27906,-1.59611,-0.25359,0
2025-11-07T12:27:41Z,18,181,0.49508,-0.50135,-1.68166,1.54361,1
2025-11-07T12:19:50Z,38,849,0.22636,-1.06659,0.15433,-1.08647,0
2025-11-07T12:04:54Z,29,315,0.12972,0.85692,0.53615,1.03076,0
2025-11-07T11:51:28Z,92,492,0.21142,2.29972,0.90449,-0.79895,0
2025-11-07T11:41:36Z,42,592,0.28846,1.03951,-0.19959,0.84226,1
2025-11-07T12:08:00Z,56,288,0.25822,-0.39802,0.90586,0.17703,0
2025-11-07T11:31:11Z,40,298,0.27657,-0.13335,1.14718,0.35226,0
2025-11-07T12:13:44Z,96,949,0.70422,-0.90711,0.00076,0.19481,0
2025-11-07T11:44:43Z,22,816,0.05898,1.13139,1.60937,-0.41125,0
2025-11-07T12:24:31Z,36,480,0.6149,-1.24754,0.19105,0.46974,1
2025-11-07T12:25:04Z,56,143,0.27227,0.07259,0.08493,0.71911,0
2025-11-07T11:59:43Z,78,45,0.17073,1.47461,1.84033,0.40981,0
2025-11-07T11:44:13Z,38,545,0.25501,1.00453,-0.40936,-0.29813,0
2025-11-07T11:39:01Z,31,763,0.56573,-1.9162,-0.52335,1.51544,0
2025-11-07T11:47:24Z,91,265,0.64382,0.38145,0.64364,-1.61701,1
2025-11-07T12:16:55Z,36,13,0.90167,-0.87815,-1.24944,-0.65767,1
2025-11-07T12:03:35Z,39,52,0.78062,-2.28645,-0.34783,0.08041,1
2025-11-07T11:42:30Z,1,179,0.81848,-0.34409,-1.59596,-0.57196,1
2025-11-07T11:30:19Z,6,197,0.17044,-0.68592,0.56388,0.81579,0
2025-11-07T12:07:30Z,27,750,0.26196,0.92077,0.62667,1.71554,0
2025-11-07T11:40:32Z,61,702,0.17932,0.74057,-0.21197,0.36564,1
2025-11-07T11:32:26Z,33,243,0.39272,0.56169,0.21296,0.71126,0
2025-11-07T12:11:30Z,33,165,0.68179,1.0474,-1.42351,1.32585,1
2025-11-07T11:50:24Z,67,66,0.1305,0.83065,-0.09045,-0.57708,0
2025-11-07T12:05:47Z,9,384,0.21171,1.08888,-0.96114,-0.24917,0
2025-11-07T11:53:52Z,76,161,0.284,0.41593,0.46741,-0.66242,0
2025-11-07T11:51:26Z,11,497,0.83772,0.76001,-1.36585,-0.55634,1
2025-11-07T11:39:20Z,55,726,0.5143,-0.44802,0.28596,1.03644,0
2025-11-07T12:02:02Z,95,72,0.28735,-0.01009,-1.03614,-0.68369,0
2025-11-07T11:58:28Z,4,500,0.34444,0.84833,0.26166,-0.33447,1
2025-11-07T12:27:04Z,87,172,0.58151,-1.70852,-0.48327,0.81189,1
2025-11-07T12:21:54Z,2,663,0.40973,0.9202,1.06082,-0.51162,0
2025-11-07T12:05:19Z,89,688,0.17457,-1.0015,0.74552,-0.04951,0
2025-11-07T12:10:03Z,62,75,0.79377,-3.39684,-0.65077,1.9476,0
2025-11-07T11:43:08Z,96,477,0.40937,0.10926,0.53375,1.22497,0
2025-11-07T11:33:58Z,1,64,0.3604,-1.39194,0.59461,0.54128,1
2025-11-07T11:55:30Z,86,973,0.40482,1.23228,-0.11618,-1.10083,0
2025-11-07T11:38:08Z,98,212,0.37712,-1.26206,1.78029,1.25402,1
2025-11-07T12:09:59Z,52,934,0.11049,-0.71527,2.34732,-0.00073,0
2025-11-07T11:47:44Z,6,785,0.59175,-0.05125,-1.25848,-1.31508,0
2025-11-07T11:51:16Z,3,736,0.63932,-0.74887,0.17217,-0.15306,0
2025-11-07T12:26:32Z,67,93,0.49099,-0.21659,-2.03166,-0.53707,0
2025-11-07T11:32:03Z,6,648,0.0712,1.4504,0.50436,-0.41713,0
2025-11-07T11:40:50Z,39,173,0.50485,0.15476,1.55111,-0.68518,0
2025-11-07T11:47:02Z,13,966,0.47297,2.26157,-0.677,-0.16079,0
2025-11-07T12:18:00Z,70,609,0.26909,0.91636,-0.57546,-0.49083,0
2025-11-07T11:50:03Z,37,58,0.39511,-0.69578,0.16744,0.37493,0
2025-11-07T11:57:15Z,48,457,0.7605,-1.18983,-1.43803,0.95868,1
2025-11-07T12:01:41Z,83,709,0.60502,0.3338,-1.50588,0.78944,0
2025-11-07T11:40:44Z,38,242,0.15725,-1.30985,-0.56653,-0.70708,0
2025-11-07T12:04:53Z,57,671,0.2875,-1.41195,0.14316,0.89635,0
2025-11-07T12:27:33Z,5,984,0.05061,0.59113,1.66114,-1.06621,0
2025-11-07T12:09:00Z,21,914,0.14378,0.14065,1.03476,-1.63827,0
2025-11-07T11:56:18Z,51,209,0.51242,-0.49366,-2.29467,0.16705,0
2025-11-07T11:56:07Z,80,32,0.33761,-1.05748,0.00747,0.07911,1
2025-11-07T11:45:39Z,60,860,0.33999,-0.19411,0.88089,0.34612,1
2025-11-07T11:48:46Z,52,544,0.13511,2.76817,-0.43638,0.80547,1
2025-11-07T11:33:19Z,36,893,0.85473,0.19369,-0.69474,0.63338,1
2025-11-07T12:16:50Z,32,943,0.24219,-0.1547,0.05916,0.00776,1
2025-11-07T11:48:27Z,57,718,0.30883,0.33698,0.86665,0.84431,1
2025-11-07T12:19:17Z,87,949,0.82679,1.44257,-1.18793,-0.314,1
2025-11-07T12:09:18Z,62,266,0.33345,-1.05091,-0.83998,-1.96832,0
2025-11-07T11:46:18Z,69,870,0.67536,1.59236,0.03383,-0.32728,0
2025-11-07T12:19:06Z,11,230,0.73939,-0.34908,-1.07144,-0.60204,1
2025-11-07T12:22:06Z,65,471,0.07829,0.36836,2.36931,0.45327,0
2025-11-07T11:51:34Z,95,802,0.50354,-0.3894,-1.58729,-1.32299,0
2025-11-07T12:16:57Z,43,765,0.20579,2.43856,-1.10813,-1.33381,0
2025-11-07T12:29:01Z,87,60,0.72965,1.02609,-0.82908,-1.02793,0
2025-11-07T11:37:27Z,24,848,0.07738,-1.11723,1.10564,0.55245,0
2025-11-07T11:54:43Z,69,129,0.4097,0.9077,1.70529,-0.00414,0
2025-11-07T11:36:18Z,89,978,0.72617,0.0763,-2.70056,1.94049,0
2025-11-07T12:13:26Z,55,23,0.58794,-1.24097,-0.18836,1.13702,1
2025-11-07T12:21:14Z,25,241,0.77034,-0.94998,-0.00755,0.343,0
2025-11-07T11:48:54Z,72,346,0.3347,0.67365,0.46049,-0.12566,0
2025-11-07T12:21:54Z,22,411,0.10357,-0.2863,0.76738,0.39486,1
2025-11-07T11:29:48Z,83,837,0.41465,-0.33102,-0.04452,0.9964,0
2025-11-07T12:18:50Z,13,375,0.63498,1.25738,-0.93022,-0.94436,1
2025-11-07T12:24:36Z,48,74,0.42847,-0.46336,-0.38585,0.10495,1
2025-11-07T12:17:38Z,68,413,0.30897,-1.23828,1.0157,1.42467,0
2025-11-07T11:49:23Z,95,163,0.21775,-0.29686,0.57203,1.38284,0
2025-11-07T12:13:54Z,81,2,0.30581,1.21007,0.27692,-2.38745,0
2025-11-07T11:46:33Z,56,388,0.23374,-0.80563,0.88637,-0.92267,0
2025-11-07T12:28:44Z,53,626,0.78755,0.32141,-1.52606,0.56481,1
2025-11-07T11:39:35Z,56,671,0.09451,1.14374,0.74639,0.97013,0
2025-11-07T11:44:59Z,55,540,0.13383,0.90287,0.29087,0.73239,0
2025-11-07T11:56:23Z,3,407,0.31022,-1.32914,0.24788,-0.00552,1
2025-11-07T11:57:27Z,58,961,0.27713,0.80802,0.25171,-1.27985,1
2025-11-07T12:23:36Z,83,874,0.32678,-1.26041,-0.80036,-1.92371,0
2025-11-07T11:59:12Z,9,460,0.49998,-0.97373,-0.63146,0.90238,0
2025-11-07T11:56:14Z,34,420,0.13521,0.39122,0.00735,0.41315,0
2025-11-07T11:33:15Z,2,801,0.29122,1.20846,0.67584,0.96559,0
2025-11-07T12:17:41Z,48,894,0.26879,1.47698,0.62711,0.81935,1
2025-11-07T12:04:43Z,38,895,0.43125,-1.77684,0.2492,-1.46839,1
2025-11-07T11:51:05Z,16,675,0.62505,-0.58169,-0.09796,-1.04834,0
2025-11-07T11:46:59Z,68,663,0.83906,-1.44162,-1.40868,-0.15885,1
2025-11-07T12:11:57Z,86,540,0.05698,2.51908,1.40118,-0.16919,0
2025-11-07T12:06:17Z,31,844,0.63468,-0.99174,0.53129,-0.12541,1
2025-11-07T11:35:25Z,87,801,0.46359,-0.71724,-0.54618,0.70206,0
2025-11-07T11:37:41Z,40,250,0.28466,-0.62402,0.45368,-0.47162,0
2025-11-07T12:16:23Z,9,970,0.3221,0.44171,0.72948,-0.60423,0
2025-11-07T12:21:05Z,13,53,0.74113,0.77761,-1.58503,-0.59239,1
2025-11-07T11:46:26Z,95,169,0.56832,-1.34884,-1.50525,-1.41399,1
2025-11-07T12:26:49Z,74,232,0.37531,-0.17348,-0.4306,-0.13405,1
2025-11-07T12:21:13Z,99,776,0.74264,0.41497,-0.50852,-0.06172,1
2025-11-07T12:15:54Z,51,688,0.31882,2.44012,-2.7216,-1.23796,0
2025-11-07T11:52:33Z,96,300,0.2692,-0.91178,0.28204,0.90666,1
2025-11-07T12:19:55Z,88,926,0.44868,0.20602,-2.09229,-1.01498,0
2025-11-07T12:22:22Z,21,681,0.62301,0.13963,-1.45925,0.34967,1
2025-11-07T12:03:07Z,76,228,0.23187,0.70939,0.6888,-1.69924,0
2025-11-07T12:03:00Z,93,287,0.18627,-0.1611,1.54312,-1.58808,0
2025-11-07T11:45:04Z,72,746,0.4737,1.02396,-1.05382,-0.50652,1
2025-11-07T12:08:34Z,43,372,0.26605,0.12848,0.62826,1.32591,0
2025-11-07T12:06:44Z,89,159,0.54387,0.897,-0.35888,0.03993,1
2025-11-07T12:06:41Z,10,486,0.1229,-0.2702,2.51129,-0.9701,0
2025-11-07T11:54:03Z,98,609,0.69877,0.79587,-1.66778,-0.3543,0
2025-11-07T11:47:14Z,7,0,0.36187,0.34818,-1.1709,0.42924,0
2025-11-07T12:02:04Z,55,990,0.44214,-0.07013,0.38355,-1.2433,1
2025-11-07T11:42:50Z,39,883,0.55173,-0.26313,-0.04309,-0.41791,1
2025-11-07T11:39:52Z,46,909,0.68238,-0.04092,-0.87267,-2.08599,1
2025-11-07T12:16:42Z,35,212,0.40271,1.62236,-0.7427,1.77244,0
2025-11-07T12:16:31Z,34,446,0.66454,-0.75476,-1.56308,0.59567,0
2025-11-07T11:46:54Z,41,406,0.52667,-1.52611,0.82275,2.1794,1
2025-11-07T12:00:03Z,72,823,0.10875,-1.85226,1.0307,0.11994,0
2025-11-07T12:19:49Z,32,153,0.12241,0.14582,2.31686,0.59651,0
2025-11-07T11:53:20Z,65,478,0.17289,1.50727,-0.35151,-1.70335,0
2025-11-07T11:41:06Z,90,888,0.76918,-0.68911,-0.12688,0.23874,0
2025-11-07T12:16:33Z,73,278,0.32021,0.54995,0.91061,0.56234,1
2025-11-07T11:55:31Z,7,123,0.28815,1.33763,0.75067,-0.07637,0
2025-11-07T12:14:29Z,63,718,0.37733,1.14896,-1.11782,0.03325,0
2025-11-07T12:01:38Z,50,436,0.59346,-0.25802,0.36585,-0.20015,0
2025-11-07T12:27:12Z,14,787,0.6328,-0.42354,-0.55436,-0.70218,1
2025-11-07T11:51:06Z,49,838,0.16952,-0.49542,0.15623,-2.26808,0
2025-11-07T11:54:08Z,37,203,0.22946,0.48381,0.60702,-1.34209,0
2025-11-07T12:07:49Z,29,81,0.05053,0.5995,2.44407,0.9906,0
2025-11-07T11:31:23Z,33,709,0.71636,0.95598,-0.85159,0.42969,0
2025-11-07T12:03:14Z,26,904,0.19126,0.72049,-0.20743,-0.94477,0
2025-11-07T11:50:06Z,20,626,0.27247,-0.11442,0.89482,-0.76152,0
2025-11-07T11:32:05Z,41,858,0.2465,-0.99705,-0.39441,-0.63193,1
2025-11-07T11:41:54Z,16,463,0.30806,0.56427,0.17301,0.35969,1
2025-11-07T11:59:41Z,54,302,0.65059,1.34774,-0.16512,0.18274,0
2025-11-07T11:30:16Z,97,30,0.37432,0.43439,0.46417,-0.68954,0
2025-11-07T12:02:20Z,19,389,0.33602,-0.58762,-0.30202,0.58857,1
2025-11-07T12:17:11Z,0,936,0.35769,-0.67383,-0.04757,1.37834,0
2025-11-07T12:13:44Z,5,321,0.44083,1.15848,-1.21021,1.39748,0
2025-11-07T12:25:33Z,90,29,0.60253,0.66533,0.87258,-0.17137,1
2025-11-07T11:59:29Z,60,760,0.39255,1.75873,0.8434,-1.67905,0
2025-11-07T11:50:25Z,49,754,0.31144,-2.48215,1.26711,0.8819,0
2025-11-07T11:55:39Z,34,449,0.23729,-0.90415,0.26233,-0.13275,0
2025-11-07T12:28:04Z,99,212,0.37315,-0.21169,1.29085,1.5505,0
2025-11-07T12:01:00Z,50,71,0.39282,1.13299,0.98272,0.09097,0
2025-11-07T11:58:31Z,68,240,0.83327,-1.67457,-1.03654,-0.61495,1
2025-11-07T11:31:09Z,1,850,0.33381,0.02005,1.35383,-0.07144,0
2025-11-07T11:58:52Z,34,476,0.24539,-0.81959,1.21392,0.35039,0
2025-11-07T12:22:32Z,49,921,0.1604,-1.12031,-0.28261,-0.42106,0
2025-11-07T12:08:19Z,73,344,0.626,-0.37324,-0.12889,-1.66628,1
2025-11-07T12:10:52Z,37,221,0.16223,0.88793,-0.91556,-0.54541,0
2025-11-07T12:28:15Z,49,232,0.40583,-0.92599,-0.96416,-0.95925,1
2025-11-07T11:46:24Z,47,38,0.46957,-0.5605,-0.08911,-1.38752,0
2025-11-07T12:08:21Z,42,603,0.70934,-1.19889,0.11477,-0.60868,1
2025-11-07T12:14:32Z,98,566,0.36238,-0.11941,0.6302,0.5638,0
2025-11-07T12:09:34Z,81,930,0.74976,1.16547,-0.64728,0.03678,1
2025-11-07T11:47:42Z,72,585,0.71869,-0.39579,-1.28421,-0.40427,1
2025-11-07T11:53:02Z,24,524,0.11504,-0.01925,1.64469,0.52804,1
2025-11-07T12:09:38Z,43,58,0.24062,0.89526,0.69199,0.77934,0
2025-11-07T12:21:40Z,81,959,0.24764,1.11685,0.11623,-0.30463,0
2025-11-07T12:02:01Z,95,745,0.07773,1.3947,1.7982,0.33073,0
2025-11-07T11:47:56Z,50,325,0.16607,2.03768,1.22009,0.93178,0
2025-11-07T12:12:23Z,45,198,0.65767,2.13568,-1.35498,-1.41513,1
2025-11-07T12:27:34Z,7,907,0.45993,0.73604,-0.14737,-0.86489,0
2025-11-07T11:45:21Z,81,307,0.20718,-0.78926,1.44979,-0.5187,0
2025-11-07T12:25:34Z,45,493,0.32226,-0.04822,1.67179,-0.43189,0
2025-11-07T11:47:25Z,25,873,0.75995,0.25947,-0.27902,0.60665,1
2025-11-07T12:15:52Z,6,853,0.31797,1.02888,0.54855,-0.84518,0
2025-11-07T11:35:30Z,44,121,0.31863,0.62454,-0.02203,0.8774,0
2025-11-07T11:43:03Z,43,558,0.12849,-0.88982,-0.31014,-2.61185,0
2025-11-07T11:33:31Z,3,420,0.2545,0.46668,0.49037,-1.22137,0
2025-11-07T12:05:42Z,15,55,0.57376,-0.34499,-0.70568,0.6563,1
2025-11-07T11:53:38Z,83,500,0.09735,0.95247,0.89528,1.00437,0
2025-11-07T12:04:48Z,72,70,0.50894,-0.40267,-0.22806,-0.92511,1
2025-11-07T12:15:58Z,36,555,0.38382,1.99562,1.0309,-0.00198,1
2025-11-07T12:13:52Z,39,883,0.53087,-0.23881,0.09913,-0.28068,1
2025-11-07T12:15:33Z,50,267,0.55485,0.74126,0.88809,1.12467,1
2025-11-07T11:48:01Z,47,948,0.58677,0.05156,-1.00657,0.04919,1
2025-11-07T11:40:53Z,64,138,0.15191,0.65748,0.95625,-1.15625,0
2025-11-07T12:15:40Z,58,536,0.22866,-0.53836,-1.51016,-1.12761,0
2025-11-07T12:10:09Z,52,272,0.72588,-0.29312,-0.97478,2.08278,1
2025-11-07T11:58:24Z,94,0,0.24434,0.37939,-0.71939,-0.32208,0
2025-11-07T12:04:30Z,33,54,0.58389,-1.75708,0.41381,-0.81912,1
2025-11-07T12:14:15Z,39,420,0.45716,-0.29188,0.11294,0.50756,1
2025-11-07T11:30:45Z,65,44,0.23638,0.16967,-0.0513,-0.02033,0
2025-11-07T12:26:59Z,12,243,0.27415,0.17026,1.16384,1.34297,0
2025-11-07T12:20:53Z,52,522,0.66395,-1.87488,-1.07826,0.55686,1
2025-11-07T12:06:14Z,80,901,0.35405,0.31083,-0.0601,0.25224,0
2025-11-07T11:32:53Z,65,200,0.74828,-0.60041,-2.45583,0.07424,1
2025-11-07T11:43:16Z,7,368,0.12768,-0.52562,1.52352,-1.35042,0
2025-11-07T11:55:13Z,40,376,0.76186,-1.5575,-0.82583,-1.80551,1
2025-11-07T12:06:41Z,14,22,0.86098,-2.39271,-0.29477,0.62062,1
2025-11-07T12:22:54Z,23,892,0.39468,0.91067,-0.01731,-0.79328,1
2025-11-07T11:32:59Z,32,434,0.33486,-0.49157,0.42655,0.3207,0
2025-11-07T11:51:26Z,99,413,0.3562,2.29221,-1.1183,0.43332,1
